2022-07-11 21:26:01,761 INFO  Logger.cs: 70 - 
2022-07-11 21:50:06,085 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Leg_link_3-1
2022-07-11 21:50:06,085 INFO  ExportHelperExtension.cs: 1142 - Found 35 in Leg_link_3-1
2022-07-11 21:50:06,086 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Leg_link_3-1
2022-07-11 21:50:06,086 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Leg_link_2-5
2022-07-11 21:50:06,087 INFO  ExportHelperExtension.cs: 1142 - Found 35 in Leg_link_2-5
2022-07-11 21:50:06,087 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Leg_link_2-5
2022-07-11 21:50:06,088 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Leg_link_3-5
2022-07-11 21:50:06,088 INFO  ExportHelperExtension.cs: 1142 - Found 35 in Leg_link_3-5
2022-07-11 21:50:06,089 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Leg_link_3-5
2022-07-11 21:50:06,089 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from MX28_motor_leg_base-2
2022-07-11 21:50:06,090 INFO  ExportHelperExtension.cs: 1142 - Found 25 in MX28_motor_leg_base-2
2022-07-11 21:50:06,090 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in MX28_motor_leg_base-2
2022-07-11 21:50:06,091 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Leg_link_1-6
2022-07-11 21:50:06,091 INFO  ExportHelperExtension.cs: 1142 - Found 25 in Leg_link_1-6
2022-07-11 21:50:06,091 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Leg_link_1-6
2022-07-11 21:50:06,092 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Leg_link_2-6
2022-07-11 21:50:06,104 INFO  ExportHelperExtension.cs: 1142 - Found 35 in Leg_link_2-6
2022-07-11 21:50:06,105 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Leg_link_2-6
2022-07-11 21:50:06,105 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Leg_link_3-6
2022-07-11 21:50:06,106 INFO  ExportHelperExtension.cs: 1142 - Found 35 in Leg_link_3-6
2022-07-11 21:50:06,107 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Leg_link_3-6
2022-07-11 21:50:06,107 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from MX28_motor_leg_base-3
2022-07-11 21:50:06,108 INFO  ExportHelperExtension.cs: 1142 - Found 25 in MX28_motor_leg_base-3
2022-07-11 21:50:06,108 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in MX28_motor_leg_base-3
2022-07-11 21:50:06,108 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Leg_link_1-7
2022-07-11 21:50:06,109 INFO  ExportHelperExtension.cs: 1142 - Found 25 in Leg_link_1-7
2022-07-11 21:50:06,109 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Leg_link_1-7
2022-07-11 21:50:06,109 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from MX28_motor_leg_base-4
2022-07-11 21:50:06,110 INFO  ExportHelperExtension.cs: 1142 - Found 25 in MX28_motor_leg_base-4
2022-07-11 21:50:06,110 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in MX28_motor_leg_base-4
2022-07-11 21:50:06,110 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Leg_link_2-7
2022-07-11 21:50:06,111 INFO  ExportHelperExtension.cs: 1142 - Found 35 in Leg_link_2-7
2022-07-11 21:50:06,111 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Leg_link_2-7
2022-07-11 21:50:06,111 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Leg_link_3-7
2022-07-11 21:50:06,112 INFO  ExportHelperExtension.cs: 1142 - Found 35 in Leg_link_3-7
2022-07-11 21:50:06,112 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Leg_link_3-7
2022-07-11 21:50:06,113 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Quadruped_assembly_urdf
2022-07-11 21:50:06,114 INFO  ExportHelperExtension.cs: 1142 - Found 93 in Quadruped_assembly_urdf
2022-07-11 21:50:06,114 INFO  ExportHelperExtension.cs: 1152 - Found 16 features of type [RefAxis] in Quadruped_assembly_urdf
2022-07-11 21:50:06,115 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-07-11 21:50:06,115 INFO  ExportHelperExtension.cs: 1167 - 17 components to check
2022-07-11 21:50:06,115 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Leg_link_1-5
2022-07-11 21:50:06,116 INFO  ExportHelperExtension.cs: 1142 - Found 25 in Leg_link_1-5
2022-07-11 21:50:06,116 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Leg_link_1-5
2022-07-11 21:50:06,117 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Leg_link_1-1
2022-07-11 21:50:06,117 INFO  ExportHelperExtension.cs: 1142 - Found 25 in Leg_link_1-1
2022-07-11 21:50:06,117 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Leg_link_1-1
2022-07-11 21:50:06,118 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Base_wo_motor-1
2022-07-11 21:50:06,118 INFO  ExportHelperExtension.cs: 1142 - Found 25 in Base_wo_motor-1
2022-07-11 21:50:06,118 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Base_wo_motor-1
2022-07-11 21:50:06,119 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from MX28_motor_leg_base-1
2022-07-11 21:50:06,119 INFO  ExportHelperExtension.cs: 1142 - Found 25 in MX28_motor_leg_base-1
2022-07-11 21:50:06,119 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in MX28_motor_leg_base-1
2022-07-11 21:50:06,119 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Leg_link_2-1
2022-07-11 21:50:06,120 INFO  ExportHelperExtension.cs: 1142 - Found 35 in Leg_link_2-1
2022-07-11 21:50:06,120 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Leg_link_2-1
2022-07-11 21:50:06,120 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Leg_link_3-1
2022-07-11 21:50:06,121 INFO  ExportHelperExtension.cs: 1142 - Found 35 in Leg_link_3-1
2022-07-11 21:50:06,121 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Leg_link_3-1
2022-07-11 21:50:06,121 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Leg_link_2-5
2022-07-11 21:50:06,121 INFO  ExportHelperExtension.cs: 1142 - Found 35 in Leg_link_2-5
2022-07-11 21:50:06,122 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Leg_link_2-5
2022-07-11 21:50:06,122 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Leg_link_3-5
2022-07-11 21:50:06,122 INFO  ExportHelperExtension.cs: 1142 - Found 35 in Leg_link_3-5
2022-07-11 21:50:06,123 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Leg_link_3-5
2022-07-11 21:50:06,123 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from MX28_motor_leg_base-2
2022-07-11 21:50:06,123 INFO  ExportHelperExtension.cs: 1142 - Found 25 in MX28_motor_leg_base-2
2022-07-11 21:50:06,123 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in MX28_motor_leg_base-2
2022-07-11 21:50:06,124 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Leg_link_1-6
2022-07-11 21:50:06,124 INFO  ExportHelperExtension.cs: 1142 - Found 25 in Leg_link_1-6
2022-07-11 21:50:06,124 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Leg_link_1-6
2022-07-11 21:50:06,125 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Leg_link_2-6
2022-07-11 21:50:06,125 INFO  ExportHelperExtension.cs: 1142 - Found 35 in Leg_link_2-6
2022-07-11 21:50:06,125 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Leg_link_2-6
2022-07-11 21:50:06,125 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Leg_link_3-6
2022-07-11 21:50:06,126 INFO  ExportHelperExtension.cs: 1142 - Found 35 in Leg_link_3-6
2022-07-11 21:50:06,126 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Leg_link_3-6
2022-07-11 21:50:06,126 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from MX28_motor_leg_base-3
2022-07-11 21:50:06,127 INFO  ExportHelperExtension.cs: 1142 - Found 25 in MX28_motor_leg_base-3
2022-07-11 21:50:06,127 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in MX28_motor_leg_base-3
2022-07-11 21:50:06,128 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Leg_link_1-7
2022-07-11 21:50:06,128 INFO  ExportHelperExtension.cs: 1142 - Found 25 in Leg_link_1-7
2022-07-11 21:50:06,129 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Leg_link_1-7
2022-07-11 21:50:06,129 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from MX28_motor_leg_base-4
2022-07-11 21:50:06,129 INFO  ExportHelperExtension.cs: 1142 - Found 25 in MX28_motor_leg_base-4
2022-07-11 21:50:06,130 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in MX28_motor_leg_base-4
2022-07-11 21:50:06,130 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Leg_link_2-7
2022-07-11 21:50:06,130 INFO  ExportHelperExtension.cs: 1142 - Found 35 in Leg_link_2-7
2022-07-11 21:50:06,131 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Leg_link_2-7
2022-07-11 21:50:06,131 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Leg_link_3-7
2022-07-11 21:50:06,131 INFO  ExportHelperExtension.cs: 1142 - Found 35 in Leg_link_3-7
2022-07-11 21:50:06,131 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Leg_link_3-7
2022-07-11 21:50:06,453 INFO  SwAddin.cs: 316 - Loading config tree
2022-07-11 21:50:06,457 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2022-07-11 21:50:06,461 INFO  SwAddin.cs: 321 - Showing property manager
2022-07-11 21:50:23,093 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:50:27,633 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:50:27,849 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:50:28,121 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:50:28,424 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:51:16,991 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:51:18,309 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:51:21,307 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:51:54,120 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:51:54,423 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:51:54,654 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:52:14,167 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:52:25,608 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:52:31,178 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:52:31,521 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:52:32,269 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:52:32,413 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:52:38,859 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:52:39,042 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:52:39,291 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:54:47,776 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:55:05,813 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:55:34,554 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:55:36,978 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:55:46,782 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:55:47,029 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:55:47,263 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:55:47,864 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:56:30,313 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:56:30,497 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:56:30,713 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:57:26,259 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:57:45,674 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:57:47,917 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:59:05,738 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 21:59:10,047 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:00:38,818 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:00:44,684 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:01:18,193 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:01:21,151 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:01:55,302 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:02:01,067 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:02:46,647 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:02:55,861 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:02:58,365 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:03:29,999 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:03:33,735 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:04:22,971 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:04:29,915 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:04:59,302 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:05:02,280 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:05:34,774 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:05:37,921 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:05:41,084 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:05:41,107 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:05:41,139 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:05:41,179 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:05:50,435 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:05:50,981 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:05:51,026 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:05:51,085 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:05:55,085 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:05:55,150 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:05:55,222 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:05:55,384 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:06:01,941 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:06:03,642 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:08:12,231 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:08:17,374 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:08:41,039 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:08:43,476 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:08:49,801 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:09:07,601 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:09:10,490 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-11 22:09:24,020 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2022-07-11 22:09:24,245 INFO  ExportHelperExtension.cs: 338 - Creating joint L1_link_0
2022-07-11 22:09:24,249 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2022-07-11 22:09:24,250 INFO  ExportHelperExtension.cs: 1414 - Fixing 102
2022-07-11 22:09:24,250 INFO  ExportHelperExtension.cs: 1422 - Component 102 is already fixed
2022-07-11 22:09:24,461 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2022-07-11 22:09:24,462 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
